order_id,payment_type,payment_sequential,payment_value,payment_installments,installment_value,installment_value_capped,high_installment_flag,used_voucher
cd068e0974cffc5007e3b5dcb416da26,credit_card,1,222.33,8,27.79,27.79,1,0
7ef3a302148f7eb4741f831caaaab020,credit_card,1,95.72,3,31.91,31.91,1,0
ca929fa6d3db41b0d698c716875ccd26,voucher,1,75.57,1,75.57,75.57,0,1
38b584be7174802377777bcd60e7a459,credit_card,1,77.78,2,38.89,38.89,1,0
6574e472aab8b68f76831790f2212403,credit_card,1,161.45,2,80.73,80.73,0,0
702c1e398b49275935f9d3a6e344083d,voucher,3,3.85,1,3.85,3.85,1,1
fdfd424dfca9dd4e5e8a895e20bc97e3,credit_card,1,158.09,2,79.05,79.05,0,0
a38f658be81cb0101121c8a7fdc5efae,credit_card,1,94.4,2,47.2,47.2,1,0
424082e645209b3418f1b60266c28976,credit_card,1,287.1,3,95.7,95.7,1,0
5ac5d1317f3d5cb2aafc061720b4ebdd,credit_card,1,79.33,1,79.33,79.33,0,0
13d7a56c8538c342f96bc88730ef2919,credit_card,1,302.95,1,302.95,178.25,0,0
b534b99a55f093b594d8306e8774590f,credit_card,1,116.63,3,38.88,38.88,1,0
80b088ae48ba538f0d70f0eeb541ccfb,credit_card,1,88.36,4,22.09,22.09,1,0
25e8ea4e93396b6fa0d3dd708e76c1bd,credit_card,1,65.71,1,65.71,65.71,1,0
279cc62fe9c5a9e6a7ad5a7536560944,boleto,1,116.56,1,116.56,116.56,0,0
1c67e99dc37224bf3ad220ae2368c068,credit_card,1,106.96,1,106.96,106.96,0,0
fb6343faebbbee8c21d59d4ae59477a8,boleto,1,143.86,1,143.86,143.86,0,0
c2f065051bb7c9e7f88ebc998f332968,credit_card,1,37.37,3,12.46,12.46,1,0
bea175d990526fa16d7d6d5ea071d065,credit_card,1,257.3,8,32.16,32.16,1,0
d1ea13fc1406243e6f6134582bf1bbc5,credit_card,1,1432.92,10,143.29,143.29,1,0
b667484df2bb8bef1e61788f1c7556f5,boleto,1,170.37,1,170.37,170.37,0,0
0d2f476fd2a5f059f8b4e36bc04d54ac,credit_card,1,60.3,1,60.3,60.3,1,0
ef3845484f82e3b6eed4a579e3c1063d,boleto,1,143.5,1,143.5,143.5,0,0
3d0c0f6ab268b67176fd58927a08b69b,voucher,2,40.4,1,40.4,40.4,1,1
f4d71a4da431f1650c221ad918e22290,boleto,1,101.12,1,101.12,101.12,0,0
f7286cad79bffb23e77a11e113977387,credit_card,1,72.42,2,36.21,36.21,1,0
2ae87534d2afc8b5a768988977c8d582,credit_card,1,218.49,3,72.83,72.83,1,0
5c21b2e93c438ce5e3f2c7ee2776922e,credit_card,1,208.63,8,26.08,26.08,1,0
a60a240af8f52dfc1ca0fc4c20e0d0c4,credit_card,1,54.07,1,54.07,54.07,1,0
403b063e9e57ae6bbcfd6fae2bccfad4,credit_card,1,127.25,2,63.63,63.63,1,0
b8e89b6c4b552e3302842c82c3d3690b,credit_card,1,47.42,1,47.42,47.42,1,0
66b9c991ee308f9342f6a7f63bb68251,credit_card,1,3358.24,5,671.65,178.25,1,0
47f038767a6187d148818c7b79dfcf2c,credit_card,1,48.24,1,48.24,48.24,1,0
686c017e3f991d5b96cc80cfb89d7d4f,credit_card,1,51.64,5,10.33,10.33,1,0
2668da32aacf500cc535a4915f6efd91,credit_card,1,49.42,2,24.71,24.71,1,0
73463e8be682583840e9245a6ff6e689,boleto,1,255.02,1,255.02,178.25,0,0
7811343e37a3cbe3fd4755f1a448c765,boleto,1,261.54,1,261.54,178.25,0,0
57017d14757e9d74934069673c5aaed0,credit_card,1,42.78,1,42.78,42.78,1,0
d467985bb40516b93cfef42e06e01e4c,credit_card,1,36.72,1,36.72,36.72,1,0
ba6b736a4a402bcefa049a41b3a98c55,credit_card,1,206.22,4,51.56,51.56,1,0
dbf13db0efcf04002238ab4d115cabf9,credit_card,1,92.35,1,92.35,92.35,0,0
2bdda5cf39975296883f9b09394d0dd2,boleto,1,20.29,1,20.29,20.29,1,0
a268b656281801419a238a044577dfb5,boleto,1,297.64,1,297.64,178.25,0,0
b9fc4defdaf807a54f5a0362c764d384,boleto,1,133.95,1,133.95,133.95,0,0
13664715b6167dfab3eba4d88b3d2c32,credit_card,1,129.93,3,43.31,43.31,1,0
38dcf9bd2b8951b1407c82f1d70a8f7f,credit_card,1,438.4,10,43.84,43.84,1,0
bd80c61aa79867f184f4b01d69b6c03c,voucher,1,93.12,1,93.12,93.12,0,1
1ea761b9a18c1852e0121350bee432a5,credit_card,1,86.02,2,43.01,43.01,1,0
bb102364b6a29f9f8683f21e5825595a,credit_card,1,20.08,1,20.08,20.08,1,0
c5a04e8b14a30499f45857da5edfea7e,credit_card,1,58.94,2,29.47,29.47,1,0
a0ddb810bd79dc15910dcc56a1c7f3cb,voucher,2,50.0,1,50.0,50.0,1,1
5c87df1bf58be29c3a7f6d8c8ef5648d,credit_card,1,96.88,2,48.44,48.44,1,0
364f451ee38a4268d7c15d317021eb35,voucher,6,16.25,1,16.25,16.25,1,1
0b01066982af6f2681ea9b0169f0d987,credit_card,1,129.59,3,43.2,43.2,1,0
d7361a834a2dd8db2f6f133ce291ab6b,credit_card,1,28.72,1,28.72,28.72,1,0
0961e67affdacb23a647b67618e2bc70,credit_card,1,283.2,5,56.64,56.64,1,0
d18d75604ee9a0be083eeb6e9f86cd65,credit_card,1,89.9,1,89.9,89.9,0,0
de937fa64e3c6113c5a4c20ec533674c,credit_card,1,161.23,5,32.25,32.25,1,0
6c7ddb7af21aaa2a8ff9601aad32c94b,boleto,1,148.0,1,148.0,148.0,0,0
aecd12eef9fabbbde3ee307934546868,credit_card,1,148.79,10,14.88,14.88,1,0
00a174dbf11967d260033fa6ab711493,credit_card,1,291.43,1,291.43,178.25,0,0
4bdf6279e39f0094b4290ab0e0015aa0,credit_card,1,83.57,4,20.89,20.89,1,0
902ea46124998b0aecac8f6e6480cecc,credit_card,1,477.71,9,53.08,53.08,1,0
74db91e33b4e1fd865356c89a61abf1f,credit_card,1,20.03,2,10.02,10.02,1,0
57bea8e109ecb1711cda36ced17c1b1e,credit_card,1,115.5,2,57.75,57.75,1,0
65693e3a7937ea70a977e883a08de8b8,boleto,1,60.72,1,60.72,60.72,1,0
dd96d2bc36b1b3227d9defe815e46b7e,credit_card,1,25.38,1,25.38,25.38,1,0
be40ba471371fdea735b41499c8655c7,boleto,1,127.16,1,127.16,127.16,0,0
0ff7b37419d20c634e7bea8716821899,boleto,1,74.08,1,74.08,74.08,0,0
9a4127f371426e180aaf7e0f4bf1b4fb,debit_card,1,55.24,1,55.24,55.24,1,0
47770eb9100c2d0c44946d9cf07ec65d,credit_card,1,179.12,3,59.71,59.71,1,0
e14ca33656133486b155bc46e5b742c1,credit_card,1,97.88,1,97.88,97.88,0,0
377664a1152f18858e261b5ee3d434e3,voucher,1,151.31,1,151.31,151.31,0,1
ed7774b614a7ad220649f09dc6a4c043,credit_card,1,54.82,1,54.82,54.82,1,0
30da2d10bb9d14beedcc9996252deef8,credit_card,1,49.52,4,12.38,12.38,1,0
727d6f1c0f045a1a301ea6484e83697c,boleto,1,56.78,1,56.78,56.78,1,0
b8474aa90eb678e72fac6742e04efc6c,credit_card,1,120.19,2,60.1,60.1,1,0
51f35f39bf5cf70713cb1354b2616e07,credit_card,1,864.84,6,144.14,144.14,1,0
4f78cf9df18b4661ea0096c43db9f402,boleto,1,237.94,1,237.94,178.25,0,0
7dd829472da0fa5d56b7eb94ec5be1b1,credit_card,1,127.15,2,63.58,63.58,1,0
7aa518be998a5e4ae20ebc594ddc96e0,credit_card,1,368.92,8,46.12,46.12,1,0
bde06a769a934fd5e54ef3a8019a4e72,credit_card,1,243.71,2,121.86,121.86,0,0
48d545666a0d9303e1ef851ae9465976,credit_card,1,197.58,1,197.58,178.25,0,0
510c6acb378271d88724c354faf156e1,credit_card,1,137.53,2,68.77,68.77,0,0
ed133fc7e5f6007c120fe3cf3743c7a2,credit_card,1,54.0,1,54.0,54.0,1,0
e5ac19b38666500c28341ce6d9bb889e,credit_card,1,180.37,4,45.09,45.09,1,0
d2b465d6828555de4d5226daea422618,credit_card,1,69.9,1,69.9,69.9,0,0
f66a94f109a641a3c2a7e7aa4b3269f9,credit_card,1,52.77,1,52.77,52.77,1,0
a312bb85adfdd8a06eff1dbd25f527b7,credit_card,1,511.02,10,51.1,51.1,1,0
2c9b1f7bef0f4fd1ff94ce18f9ddc0bc,credit_card,1,43.05,1,43.05,43.05,1,0
7de1ba35d9d0422c7129096639f316c9,credit_card,1,69.9,1,69.9,69.9,0,0
4380c4ed9da2c69163359909e4e1510e,credit_card,1,173.27,2,86.64,86.64,0,0
ecf079f16ac07328e5153aa201fbbb1e,credit_card,1,97.46,3,32.49,32.49,1,0
161dded9453a3c4d5b6fd484128249a3,credit_card,1,213.33,2,106.67,106.67,0,0
46ec3fc4e7cfba8d9f376f2499086d18,credit_card,1,62.65,1,62.65,62.65,1,0
e2d992dfb23aa5b768db449b84b8200b,credit_card,1,464.95,1,464.95,178.25,0,0
e54ac9a4438ed19f1367717699a2863e,credit_card,1,208.09,10,20.81,20.81,1,0
42be6028bdacb5416ab5bd400589b0a3,credit_card,1,98.26,3,32.75,32.75,1,0
756fbe4ee70c4866a3cfb2facf6d7ec8,credit_card,1,105.52,2,52.76,52.76,1,0
04814d2760b610101075888832621881,credit_card,1,461.99,1,461.99,178.25,0,0
2b7dbe9be72b8f9733844c31055c0825,credit_card,1,345.39,24,14.39,14.39,1,0
7e85dd5c64bfd481355a0662f9f9f777,boleto,1,29.79,1,29.79,29.79,1,0
6444228a697a97d50b23bb9fd5c7ccac,credit_card,1,80.77,1,80.77,80.77,0,0
b67ec52e59f354dc01f81cc0fea68f1b,credit_card,1,38.09,3,12.7,12.7,1,0
dc3a6fce0933ac9fd82c5b80bc036192,credit_card,1,132.03,2,66.02,66.02,1,0
16b234c91594ce8b1ebcee5e422610f1,credit_card,1,198.91,10,19.89,19.89,1,0
6f75ffc4f296c878f6d66178f5684825,credit_card,1,115.35,2,57.68,57.68,1,0
68931f0c8d94e2097accb925c9d37627,credit_card,1,81.17,1,81.17,81.17,0,0
dac5565e9e4cc5f3bd66470ed608c95c,credit_card,1,182.86,5,36.57,36.57,1,0
d904c8fc4955920c3cdb9a2681648f3d,voucher,3,1.12,1,1.12,1.12,1,1
70633832cd39706672d40a47536c2387,credit_card,1,78.76,1,78.76,78.76,0,0
26311ba8158c3b1527c7f5f6d782be41,credit_card,1,128.64,1,128.64,128.64,0,0
94a6d388146dcc59a8b727cb6e4c2f66,boleto,1,62.59,1,62.59,62.59,1,0
9631be1589a0ed8ca6631d8f48f5f5b3,boleto,1,73.34,1,73.34,73.34,0,0
78ef246c8a753452a6464f1f66603fac,boleto,1,88.56,1,88.56,88.56,0,0
1a3875a70aed30f04c73624a486bceb7,credit_card,1,128.95,6,21.49,21.49,1,0
68047069acb8883614bc980ad28ae9af,credit_card,1,234.56,4,58.64,58.64,1,0
f3069a416e71d0fd68d9489752b6fe41,credit_card,1,391.71,6,65.29,65.29,1,0
298359155fc403a1c0f4babf75d157bd,credit_card,1,105.08,10,10.51,10.51,1,0
d39ba4fb319031f7accd81056bd65b8e,credit_card,1,75.08,1,75.08,75.08,0,0
657f263221ced6c31242141877e13f66,credit_card,1,678.85,7,96.98,96.98,1,0
fe25e6ae3200a0fd420ba45277d19fc5,credit_card,1,673.47,10,67.35,67.35,1,0
27a78fdbe7b915a0596af3a5803a41cb,credit_card,1,246.42,10,24.64,24.64,1,0
52213ce438ca7a21ce81bc3d48a3d4e3,credit_card,1,69.9,1,69.9,69.9,0,0
1648b503676883c70854279700e3cfc3,boleto,1,65.79,1,65.79,65.79,1,0
b0093da736b851f4cd1cea686d4b1018,credit_card,1,89.46,1,89.46,89.46,0,0
ba811df8f38f8b18170fa9d29732ed0f,boleto,1,49.42,1,49.42,49.42,1,0
b808172914c4ad1d4c3b7917097b33ea,boleto,1,106.38,1,106.38,106.38,0,0
dadb01b1be2452288cad226dc8deb6d7,credit_card,1,71.99,6,12.0,12.0,1,0
b420ccbcb8265772b8c13687c24bb5eb,credit_card,1,53.54,1,53.54,53.54,1,0
d91fb0012308a7be17b8f4fb3534619f,credit_card,1,46.39,4,11.6,11.6,1,0
2edfd6d1f0b4cd0db4bf37b1b224d855,boleto,1,141.15,1,141.15,141.15,0,0
9aee4ebad2ec4e0ac243cfd62de682e7,credit_card,1,103.86,10,10.39,10.39,1,0
40969a63dab14f62173be9affecb17d4,credit_card,1,250.73,8,31.34,31.34,1,0
0b461bff8323f6fec51ec6254a81d562,boleto,1,20.19,1,20.19,20.19,1,0
c2ef03831388d411d6c9610e440fae40,boleto,1,96.29,1,96.29,96.29,0,0
a8ddfd6f6316a1c31da18f179981ecc6,credit_card,1,20.39,2,10.2,10.2,1,0
8ce422da46d4ce148ab5b05e5233f790,credit_card,1,248.55,1,248.55,178.25,0,0
c61e3efc183db6b89f5556efb5aa8797,voucher,2,386.0,1,386.0,178.25,0,1
63769bd918e5619db29316bac51cc4e5,boleto,1,35.77,1,35.77,35.77,1,0
fea3c9e9bdea46b747e70684aa891531,credit_card,1,31.93,1,31.93,31.93,1,0
a6cc5e6ba2fb1b3d7fd4e73f7784f337,credit_card,1,365.29,7,52.18,52.18,1,0
2504fffc2c378bdcd1a74f47fefd3a2b,credit_card,1,23.11,2,11.56,11.56,1,0
0fbebd49386dfce3800986434bc990c8,boleto,1,303.19,1,303.19,178.25,0,0
2f67ec476091f734246617044852096f,credit_card,1,74.11,3,24.7,24.7,1,0
8242b086009bdffe2eb081b77d4ca7de,credit_card,1,117.85,2,58.93,58.93,1,0
0ac4a31679b7cc92b7f6cb3684f55e2c,credit_card,1,68.04,4,17.01,17.01,1,0
1ade03eb2f7f3a76f964ee98e1a66529,credit_card,1,241.8,4,60.45,60.45,1,0
7d2a9b5d033ed3eb9cdfe92ba882a621,debit_card,1,83.05,1,83.05,83.05,0,0
62ba4fa6bee7a583369ff4aa2dc3131e,boleto,1,120.89,1,120.89,120.89,0,0
396cf83a5c0a10f81804e755cae565ab,credit_card,1,364.05,5,72.81,72.81,1,0
6687e41328c2c088bbef1bf4967d14db,credit_card,1,168.31,6,28.05,28.05,1,0
41dd783cbf5ec4b60c957ee73e88f82c,boleto,1,275.47,1,275.47,178.25,0,0
47cbcb015b97b14c5d1e74f2deb831b6,credit_card,1,105.28,1,105.28,105.28,0,0
ff7140ba310a4717112d39c0cd0b4062,credit_card,1,86.93,3,28.98,28.98,1,0
f6284b20e702b2576ee9a3531fde571d,voucher,2,50.0,1,50.0,50.0,1,1
f95e68e0a929684e9e406ad28d6604a3,credit_card,1,157.22,1,157.22,157.22,0,0
cea5e0855983d7dea24b0b20fae2008a,credit_card,1,49.77,4,12.44,12.44,1,0
88b59e460a4c71c9cb07132bc7546161,credit_card,1,40.53,4,10.13,10.13,1,0
0d702aba7840fe6e6942e419648d9e0e,credit_card,1,85.91,1,85.91,85.91,0,0
f019a5199ecd85292da1320f0389a05f,credit_card,1,108.39,1,108.39,108.39,0,0
ecf7e61d0f5617017f9105bf07f390f6,credit_card,1,32.72,1,32.72,32.72,1,0
d3f44296d90a42d3ec4b52b18654e87a,voucher,6,4.65,1,4.65,4.65,1,1
3ffd7375839be4547d1c419c90403c27,credit_card,1,59.5,5,11.9,11.9,1,0
5187083897017a7ef1f9992070d898ba,boleto,1,154.56,1,154.56,154.56,0,0
29a2fc94d071b51922d95462458c6c7f,credit_card,1,69.43,2,34.72,34.72,1,0
22a6648d2137a11e2a8f0073763adb71,debit_card,1,58.18,1,58.18,58.18,1,0
9702b284912de5c57518af9f8220246c,credit_card,1,56.95,4,14.24,14.24,1,0
38e0e9763bb6c91f55550e6d8555c78b,credit_card,1,149.13,5,29.83,29.83,1,0
793313d521603b9c7030e6bc60f6c692,boleto,1,113.05,1,113.05,113.05,0,0
d437feefd975db4a8882cc7408b51033,credit_card,1,61.75,3,20.58,20.58,1,0
bd5232c968db4fe262e6df58cd3b5e86,credit_card,1,56.78,1,56.78,56.78,1,0
cb303e4e397e2a02fdaca20eabe8dba9,credit_card,1,127.92,1,127.92,127.92,0,0
944b3e66113a84e8e19010f5bf2701c4,credit_card,1,108.81,3,36.27,36.27,1,0
fe78b46c19e9737d82d7dc5d7ea6ee77,credit_card,1,115.02,5,23.0,23.0,1,0
0f22023f3788f79238d089fb4277f82e,credit_card,1,210.56,4,52.64,52.64,1,0
c7ee7ffd26d4d81d53dcd9d612631b2b,boleto,1,194.02,1,194.02,178.25,0,0
f99981d9ac419b6da3ddfe6084646198,credit_card,1,66.71,1,66.71,66.71,0,0
ad818323f40e1a353eb3a3874d138c51,credit_card,1,191.4,2,95.7,95.7,0,0
84b178ef93e0b367f901d4263bee2a3a,boleto,1,129.38,1,129.38,129.38,0,0
98fdd250e01c66e91a1a2632a6445039,credit_card,1,63.74,1,63.74,63.74,1,0
b5d9197eb2402184f5661ee98acf0271,boleto,1,50.13,1,50.13,50.13,1,0
f6557fb0a00716c9af72d15943e20704,credit_card,1,72.68,2,36.34,36.34,1,0
8944b1716ec63423c8a83c20bc194476,credit_card,1,94.66,8,11.83,11.83,1,0
27819e1adc36766f4de3e79fa3b8c04d,credit_card,1,133.34,2,66.67,66.67,0,0
a38aeb63e6290170677c4cf2ab4c0f7f,credit_card,1,163.79,6,27.3,27.3,1,0
8f7d470b019f3b33a814cf048df30370,credit_card,1,454.34,1,454.34,178.25,0,0
ed9b8c42cfb80e03b2218426b8ba0cab,credit_card,1,108.21,3,36.07,36.07,1,0
6a93cbb588894c2518200e99a8fc2c2d,boleto,1,65.0,1,65.0,65.0,1,0
c26d8022e70e332fc205684fbc850c12,credit_card,1,129.2,5,25.84,25.84,1,0
4a51f8e9dff86ab803142a930f7866cc,credit_card,1,49.23,4,12.31,12.31,1,0
59682ddba24feb11071cee1f0ed1ecd9,boleto,1,41.62,1,41.62,41.62,1,0
8b86d33f9f1ddd6dd357b35d1670bc29,credit_card,1,44.41,4,11.1,11.1,1,0
4f709a231b1d99a9e12f4f86f458dbcb,credit_card,1,368.11,8,46.01,46.01,1,0
298f6fa064cd036a4788f7f177170261,credit_card,1,264.31,8,33.04,33.04,1,0
d41cca426db55a5cffe764e4ebfc5527,boleto,1,65.0,1,65.0,65.0,1,0
a2dab3609509cbd5ea851ecd77d6097e,credit_card,1,178.35,3,59.45,59.45,1,0
0396488303af9f0a78feb9ffa7e48949,boleto,1,177.11,1,177.11,177.11,0,0
50cb20f783b26639e858a27798b315b6,credit_card,1,122.42,5,24.48,24.48,1,0
5fae5b3e4e5a5c6b02a38d8e4536a81a,credit_card,1,87.11,8,10.89,10.89,1,0
ab85b4f1004139c85b34c049131c8030,credit_card,1,89.31,1,89.31,89.31,0,0
77e00d2c70f0bacc0e5467fd57422f7a,boleto,1,188.51,1,188.51,178.25,0,0
291d343dc236d7dd2466e052890f5fc1,credit_card,1,55.24,1,55.24,55.24,1,0
c96867b4091191ba74279fc255656525,boleto,1,425.07,1,425.07,178.25,0,0
e5bcc19af03dc9c714d381752e9f724f,credit_card,1,355.08,3,118.36,118.36,1,0
4792d1ecf41afb08745855d6ae845d90,voucher,2,50.0,1,50.0,50.0,1,1
27603f7440db0e3082ea4fc08a05315d,credit_card,1,62.82,6,10.47,10.47,1,0
dc765dddeedeb445940e0c8e9049e665,credit_card,1,99.11,8,12.39,12.39,1,0
151a947a0eba9ad24a327a471cd282ca,credit_card,1,108.51,3,36.17,36.17,1,0
127808959bd2d08cdefdf3015fa205a2,credit_card,1,66.03,1,66.03,66.03,1,0
7719f9708389131806ee9274b88c911e,voucher,2,49.59,1,49.59,49.59,1,1
7667f0eac9b433b02f42a902df87ebe7,boleto,1,58.62,1,58.62,58.62,1,0
b4df3dcfa59f9958e993be5decfee5ce,credit_card,1,88.37,1,88.37,88.37,0,0
f4b7ccd15f831ff995d4f307b0dc0f0b,credit_card,1,1225.05,18,68.06,68.06,1,0
ad4c9fc51e6080fe19b1e0a62752d55d,boleto,1,97.21,1,97.21,97.21,0,0
66909db797c5d3478face7684ef13dbd,credit_card,1,138.6,2,69.3,69.3,0,0
ff354f13d748eb3a9af6e99698f60fc2,credit_card,1,94.3,3,31.43,31.43,1,0
81161411335afb1d9c6dfd1b42a63eb3,credit_card,1,63.92,6,10.65,10.65,1,0
46ab0d006e1c391cd1633fdf0d416983,credit_card,1,53.7,1,53.7,53.7,1,0
3938e682497b3b6d775de950467baefb,credit_card,1,79.47,2,39.74,39.74,1,0
0d5d3777270af3ab88e1ad0e74c57e52,credit_card,1,158.74,8,19.84,19.84,1,0
5ce15ec3d65174e3ebfd1d12ee096fb6,credit_card,1,70.52,3,23.51,23.51,1,0
49626271ea0fa255a99b34978f50ae68,credit_card,1,70.07,1,70.07,70.07,0,0
fd014fb42116364b9f36fd0a79a016f0,credit_card,1,103.39,2,51.7,51.7,1,0
f2f05e9d559c20ae65f13bbb6d499b7d,credit_card,1,307.94,8,38.49,38.49,1,0
cb53cf5b28f49e1d2f166c5abe50c31c,credit_card,1,144.31,5,28.86,28.86,1,0
95ec9fe2e9c23dd55749ce07315b818e,boleto,1,122.93,1,122.93,122.93,0,0
9ddadedc86122b4be334ddb751017997,credit_card,1,162.11,3,54.04,54.04,1,0
9dc7367f5323e820036ac781a73715ba,credit_card,1,44.79,4,11.2,11.2,1,0
a7e2a9bcafab99efcc6c6c20523fa47d,credit_card,1,37.77,3,12.59,12.59,1,0
bee3bdf96f440b4049e95e8eb6f64dc0,voucher,1,237.0,1,237.0,178.25,0,1
628892249eb28e0376c57474af8ffb26,credit_card,1,211.01,2,105.51,105.51,0,0
21264ae81b0f6ee6e1d2664ee10c51fc,credit_card,1,228.24,5,45.65,45.65,1,0
065b60cb1eb8ac3e010b81d60ab6a5a7,credit_card,1,203.13,3,67.71,67.71,1,0
c82d05a27c07ba92d333b046a6042d32,credit_card,1,154.54,2,77.27,77.27,0,0
90feb1846fa42bbfe6d411d2d018d194,credit_card,1,82.33,1,82.33,82.33,0,0
d2d9d607f76c92a3c0c85626e59b04ad,credit_card,1,169.29,10,16.93,16.93,1,0
a7e3060436ba43bda8a76ac20cb33c5b,voucher,2,50.0,1,50.0,50.0,1,1
c8aae809e0a82502cf4254f5b9fd463e,voucher,1,44.69,1,44.69,44.69,1,1
08f616b964002ad1bc12de1069f82edd,credit_card,1,56.6,1,56.6,56.6,1,0
beecb33087d159cc2dc627ff4a1fb9e1,boleto,1,136.6,1,136.6,136.6,0,0
b254aaf3ccd939e570def6639accb4a9,credit_card,1,68.82,6,11.47,11.47,1,0
db1f7432d39759d7b2c5b46a2cfaafac,credit_card,1,68.13,1,68.13,68.13,0,0
499db357fa1bac9b96c44bd42dd17718,boleto,1,141.11,1,141.11,141.11,0,0
dd4a10d4083490eaed4d0d21bb84bf1a,credit_card,1,55.36,4,13.84,13.84,1,0
f5f7452f238f50e76a6fc959df850def,credit_card,1,90.28,1,90.28,90.28,0,0
ccb305c5e4d5aba538319152fb92cd7f,boleto,1,65.2,1,65.2,65.2,1,0
deb21a069a630275a86d9f571e371d22,credit_card,1,93.3,3,31.1,31.1,1,0
f674021e6e963d09499ccbadde19f214,credit_card,1,171.93,7,24.56,24.56,1,0
90d897de8f553051e5788b65997dc669,credit_card,1,65.22,3,21.74,21.74,1,0
2b607744e76f81e144b4fa66deefa142,credit_card,1,66.78,1,66.78,66.78,0,0
0721528eb05d8e5bd84d8220c5d4de19,credit_card,1,102.07,3,34.02,34.02,1,0
1e43c5d72ad6fada7f0db1ca30ea0ab9,credit_card,1,188.29,3,62.76,62.76,1,0
b306fb3d8bca1a1605f5be5108fefdea,credit_card,1,253.28,2,126.64,126.64,0,0
9d116cdcb1a5c14a35e00b7ad54914ee,credit_card,1,74.49,6,12.42,12.42,1,0
fda622cad4b8247deacafdb16ea67c73,credit_card,1,97.32,1,97.32,97.32,0,0
69fd1a4dd8b96b9ab0dc82b95be21efd,boleto,1,101.88,1,101.88,101.88,0,0
7433b1786e1af2042c2c4c76d3e4b750,credit_card,1,47.72,3,15.91,15.91,1,0
8628cf35f313fe2e46a2168f21860031,credit_card,1,334.54,6,55.76,55.76,1,0
a648a1e4045712bdac2d6c2524900a13,credit_card,1,41.98,1,41.98,41.98,1,0
0c91c4102d1858f4ced29970f55e54a0,credit_card,1,56.86,2,28.43,28.43,1,0
1dbd4cdee432aa3ffded4c64c7b9d846,boleto,1,97.71,1,97.71,97.71,0,0
20f837a22a0326636f941c343fa912ed,credit_card,1,8.95,1,8.95,8.95,1,0
8efc9ad397c5d6a387d07826e5ffcacf,boleto,1,146.92,1,146.92,146.92,0,0
ce01fb712d44ec615ee943b00b2714f6,credit_card,1,65.18,6,10.86,10.86,1,0
5707df1e7d1d8445c2969eec209a9433,credit_card,1,85.37,3,28.46,28.46,1,0
bc53c8f21c0b72e517882835cd767c69,voucher,1,96.8,1,96.8,96.8,0,1
adeb027377d94ee52af43ea1f3c53d35,credit_card,1,165.04,3,55.01,55.01,1,0
e4a657b5747128e2b9e52f25e8255155,boleto,1,177.69,1,177.69,177.69,0,0
167966026c24ee96b8343a631634371e,boleto,1,127.45,1,127.45,127.45,0,0
e52c07a2a833bd6f6033795e8fec6286,credit_card,1,48.48,2,24.24,24.24,1,0
9117caf70eb0fe8d15d5a79da085be5a,voucher,1,128.13,1,128.13,128.13,0,1
35d89cb00c04825ece90d7a205c0347f,credit_card,1,88.56,8,11.07,11.07,1,0
6f118f6a730ce35b230974f295f743f9,credit_card,1,227.92,10,22.79,22.79,1,0
c70d255a582e4ffcdf4bbe6bb0ffdc12,credit_card,1,75.07,1,75.07,75.07,0,0
bb1d699eccd1fe0e0b22aea230eab2d0,voucher,2,1.66,1,1.66,1.66,1,1
d9c97ab2098fe0b71eb51aa660f74fe2,credit_card,1,53.53,2,26.77,26.77,1,0
cace50e014d7f1c702acf79a12b86a55,credit_card,1,168.58,3,56.19,56.19,1,0
a6514c8d02080f557f4f5ebd3b1461a6,credit_card,1,416.55,8,52.07,52.07,1,0
38ef39ee8ebc5f492b0253bcd1213dcc,credit_card,1,172.25,8,21.53,21.53,1,0
877d52b768c0c8d81d071d3eea29bf8f,boleto,1,229.92,1,229.92,178.25,0,0
37455a7ce5cca45395e5b3c399e12310,credit_card,1,237.54,1,237.54,178.25,0,0
412d2be13fcba6c139d5c9998e77a7c6,boleto,1,164.32,1,164.32,164.32,0,0
450b2dfcd82c6f60f6ea30628ebf2945,credit_card,1,184.49,3,61.5,61.5,1,0
744dddb0362cbcb141adaed27f19cb3a,credit_card,1,96.2,2,48.1,48.1,1,0
fdaf0fd938efa36f6b32471ef6b7e63f,boleto,1,34.1,1,34.1,34.1,1,0
8113e5717c966d7abf2b6ebda89a6e08,credit_card,1,87.18,3,29.06,29.06,1,0
6b3f2266795978c64cac85940e2bc89d,credit_card,1,63.66,6,10.61,10.61,1,0
6734f3eaa326f5b3cfa889862a67c418,credit_card,1,394.38,10,39.44,39.44,1,0
2a4f7453c73c4b1383b45944fd590c25,credit_card,1,129.83,6,21.64,21.64,1,0
8cf9ba649b9084cf9c9fe4031a1850ef,credit_card,1,41.79,3,13.93,13.93,1,0
48f7ee67313eda32bfcf5b9c1dd9522d,credit_card,1,44.1,1,44.1,44.1,1,0
073180167c8aee312e8be08892989244,boleto,1,23.29,1,23.29,23.29,1,0
0f4a2c067346862463f78a1ca0e4e43b,credit_card,1,165.8,7,23.69,23.69,1,0
3ad9c9361030d56559e313f87dd8dbb3,credit_card,1,36.39,1,36.39,36.39,1,0
1bc4cbfa417cbf64682ad0f639f9e58c,boleto,1,249.2,1,249.2,178.25,0,0
90195b2be816e11d2c854069f663f7f0,credit_card,1,171.01,1,171.01,171.01,0,0
