geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
72870,-16.072976417048086,-47.98832175628558,valparaíso de goiás,GO
72871,-16.049895974698604,-48.00696162166869,valparaíso de goiás,GO
72872,-16.087331092411024,-47.98809526771883,valparaiso de goias,GO
72873,-16.07600211683982,-47.97225311636758,valparaiso de goias,GO
72874,-16.120382362462855,-47.96940480004987,valparaiso de goias,GO
72875,-16.074361480514703,-47.98930591292997,valparaiso de goias,GO
72876,-16.06855521618763,-47.97401173475969,valparaiso de goias,GO
72878,-16.054549899999927,-47.974265499999944,valparaiso de goias,GO
72879,-16.060499378999964,-47.964399999999955,valparaiso de goias,GO
72880,-16.09454472188803,-47.938746697038425,cidade ocidental,GO
72883,-16.111509999999953,-47.92056217999993,cidade ocidental,GO
72885,-16.107811052999978,-47.951615499999946,cidade ocidental,GO
72887,-16.08274499999993,-47.93224123899995,cidade ocidental,GO
72899,-21.46782908813674,-56.171869203037616,jardim abc de goias,GO
72900,-16.156270709999944,-48.25398999999993,santo antônio do descoberto,GO
72901,-15.938756169050674,-48.25925736619933,santo antonio do descoberto,GO
72902,-15.937367865665834,-48.30696417220196,santo antonio do descoberto,GO
72906,-15.934988691195494,-48.29923594146366,santo antonio do descoberto,GO
72907,-15.956927965601098,-48.26970729779953,santo antonio do descoberto,GO
72910,-15.742623952967447,-48.31212299314537,águas lindas de goiás,GO
72911,-15.745670691999976,-48.24011244199994,aguas lindas de goias,GO
72912,-15.704537399581733,-48.279190509385515,aguas lindas de goias,GO
72914,-15.786174173999939,-48.26691499999998,aguas lindas de goias,GO
72915,-15.715299999999957,-48.26347204399997,aguas lindas de goias,GO
72916,-15.702768791332986,-48.2741568335525,aguas lindas de goias,GO
72917,-15.688824999999952,-48.26050142199995,aguas lindas de goias,GO
72920,-15.723933037999927,-48.29112999999995,aguas lindas de goias,GO
72921,-15.724759999999947,-48.32085981499995,aguas lindas de goias,GO
72922,-15.740445999999963,-48.33643610199994,aguas lindas de goias,GO
72925,-15.75293499999998,-48.29744391199995,aguas lindas de goias,GO
72926,-15.788836103999927,-48.33845999999994,aguas lindas de goias,GO
72927,-15.801842436999948,-48.299912974999984,águas lindas de goiás,GO
72930,-16.089319193086975,-48.509271667907804,alexania,GO
72940,-16.19429786829193,-48.71111290947108,abadiania,GO
72960,-15.922892956106804,-48.808326847110635,corumba de goias,GO
72975,-15.633920999999948,-48.55476049999996,cocalzinho de goias,GO
72980,-15.855610499999997,-48.963206249999985,pirenopolis,GO
73005,-15.646078392606958,-47.80261301154338,brasilia,DF
73006,-15.647490000000005,-47.80082700000001,brasilia,DF
73010,-15.651575937754464,-47.793778489625744,brasilia,DF
73011,-15.649577999999996,-47.79034200000001,brasilia,DF
73015,-15.65972729889426,-47.79687370582848,brasilia,DF
73020,-15.655621500000002,-47.810677500000004,brasilia,DF
73025,-15.65063423796015,-47.79848129889264,brasilia,DF
73030,-15.648252810591005,-47.809785500472934,sobradinho,DF
73035,-15.64532332747001,-47.80471515605563,brasilia,DF
73036,-15.643277999999992,-47.80433249999999,brasilia,DF
73040,-15.64246942370342,-47.791206022226206,brasília,DF
73041,-15.646059000000003,-47.78604899999999,brasilia,DF
73045,-15.643006453323347,-47.78115295944674,brasilia,DF
73050,-15.650081363664393,-47.776852018987086,brasilia,DF
73060,-15.643536177970757,-47.777930964974985,brasilia,DF
73062,-15.647882067272675,-47.82574315969692,brasília,DF
73063,-15.644731034573493,-47.81683673206224,brasilia,DF
73070,-15.633030256270322,-47.85308441664652,brasilia,DF
73080,-15.628575585570687,-47.82818183221465,brasilia,DF
73083,-15.793451951210246,-47.84585219627235,brasília,DF
73092,-15.666497999999994,-47.81994750000001,brasilia,DF
73100,-15.79097126360479,-47.853632747129275,brasilia,DF
73105,-15.654091048625503,-47.86089188525851,brasilia,DF
73150,-15.791400649460424,-47.84936509587982,brasilia,DF
73250,-15.57796552252159,-48.00730195946881,brasilia,DF
73251,-15.67044853931117,-47.81596285510468,sobradinho,DF
73252,-15.687127618933868,-47.8263635190533,brasilia,DF
73270,-15.793031232298508,-47.84911632722603,brasilia,DF
73320,-15.626034212379587,-47.653859306389954,brasilia,DF
73330,-15.605276823003603,-47.654377487357394,brasília,DF
73340,-15.605326859428972,-47.657174244848925,brasilia,DF
73350,-15.619049682860696,-47.647001229006406,brasília,DF
73355,-15.614685542724551,-47.64135686835927,brasilia,DF
73356,-15.619731592551638,-47.6395410537256,brasilia,DF
73357,-15.617401091981938,-47.63808314396208,brasilia,DF
73358,-15.615601282350015,-47.64024135803998,brasília,DF
73360,-15.624601094703728,-47.64825928656461,planaltina,DF
73365,-15.749689954498127,-47.927246494460064,brasilia,DF
73366,-15.748649225633415,-47.9250662008776,brasilia,DF
73367,-15.746776995816397,-47.922967987823625,brasília,DF
73368,-15.74972997671513,-47.92717447281999,brasilia,DF
73370,-15.644626822049297,-47.64499821418316,brasilia,DF
73375,-15.791086703582103,-47.85647009498981,brasilia,DF
73380,-15.615533616607808,-47.674256132592944,brasilia,DF
73403,-15.79291375965141,-47.855619952824675,brasília,DF
73700,-15.170457786697286,-48.286510936799004,padre bernardo,GO
73730,-15.058881,-48.160057499999986,mimoso de goiás,GO
73740,-14.152284475354447,-48.07741542384268,colinas do sul,GO
73750,-15.471942110050778,-47.60400685657375,planaltina,GO
73751,-15.434039999999982,-47.60473273399998,planaltina,GO
73752,-15.454584999999952,-47.60120021499995,planaltina,GO
73753,-15.46086239399978,-47.62225461187454,planaltina,GO
73754,-15.49434999999994,-47.63636545999998,planaltina,GO
73755,-15.482401380999931,-47.58963499999993,planaltina,GO
73760,-14.707215351938475,-47.52460365040033,sao joao dalianca,GO
73770,-14.184155999999945,-47.51488699999996,alto paraiso de goias,GO
73780,-14.980792168683728,-47.78200885238313,agua fria de goias,GO
73790,-13.797469999999976,-47.46025999999995,cavalcante,GO
73795,-13.781685953059124,-47.26678525353624,teresina de goias,GO
73801,-15.54224947960067,-47.338242265335566,formosa,GO
73802,-15.577654268816177,-47.33882155734682,formosa,GO
73803,-15.548190799618881,-47.301424466920736,formosa,GO
73804,-15.567847558804925,-47.33638248024869,formosa,GO
73805,-15.543611601996663,-47.35857649209415,formosa,GO
73807,-15.537755357845619,-47.33059474494657,formosa,GO
73808,-15.525612499999966,-47.27180740299997,formosa,GO
73809,-15.530606047833842,-47.32904327211205,formosa,GO
73813,-15.556263862340563,-47.33083478919734,formosa,GO
73814,-15.551589452792216,-47.31794148963706,formosa,GO
73820,-13.741792111390412,-46.877698228378875,nova roma,GO
73825,-15.041628876397244,-47.055246278739105,vila boa,GO
73830,-13.26063939163882,-46.897058288803606,monte alegre de goias,GO
73840,-13.036987842087443,-46.771121602338184,campos belos,GO
73850,-16.77263736510057,-47.611098054514315,cristalina,GO
73860,-13.403693098505304,-46.31375283750406,sao domingos,GO
73865,-13.288653612135748,-46.39936882065889,divinopolis de goias,GO
73870,-15.807079527072002,-46.9253831146755,cabeceiras,GO
73890,-14.611790999999947,-46.808881999999954,flores de goias,GO
73900,-14.077147688968243,-46.364462115430264,posse,GO
73910,-13.889063999999944,-46.43385199999997,guarani de goias,GO
73920,-14.099739634369516,-46.63333479932166,iaciara,GO
73930,-14.461073999999996,-46.48273875000001,simolândia,GO
73950,-14.483202087108006,-46.49698223295172,alvorada do norte,GO
73970,-14.50053090473142,-46.106243500320026,mambai,GO
73975,-14.455764796962805,-46.436023511267834,buritinopolis,GO
73980,-14.543795999999947,-46.19185099999996,damianopolis,GO
73990,-14.803550900154235,-46.25499816728021,sitio d'abadia,GO
74001,-16.68033978701758,-49.254443997871164,goiânia,GO
74003,-16.68063891264967,-49.25660186989372,goiania,GO
74005,-16.651334683021656,-49.264263031003985,goiânia,GO
74010,-16.675234644221202,-49.257822810673595,goiania,GO
74013,-16.672689331628376,-49.2597753101979,goiania,GO
74015,-16.679740499999998,-49.257249749999986,goiania,GO
74020,-16.671814250132716,-49.257152834185334,goiania,GO
74023,-16.67270682762869,-49.25697787024161,goiania,GO
74025,-16.674366798686357,-49.260729495484355,goiania,GO
74030,-16.677976063671064,-49.25378499652537,goiania,GO
74040,-16.674044370032306,-49.25571299476866,goiania,GO
74043,-16.675429623739763,-49.26004719113793,goiania,GO
74045,-16.666177499999993,-49.26637575000001,goiania,GO
74050,-16.667675834832433,-49.2605437413177,goiania,GO
74053,-16.667647624825875,-49.2602848147495,goiania,GO
74055,-16.665788999999947,-49.255837999999954,goiania,GO
74063,-16.663789421718878,-49.26680603314459,goiania,GO
74070,-16.66822881524396,-49.27322654453135,goiania,GO
74075,-16.666722,-49.26669975,goiania,GO
74080,-16.685311500000005,-49.256883,goiania,GO
74083,-16.688396999999945,-49.251319999999964,goiania,GO
74085,-16.693670999999945,-49.247215999999966,goiania,GO
74093,-16.69715768181779,-49.25596264823617,goiania,GO
74110,-16.681651104999958,-49.271649999999966,goiania,GO
74115,-16.685141663510862,-49.26321154830645,goiania,GO
74120,-16.687599999999975,-49.261061335999955,goiania,GO
74125,-16.67759980028421,-49.2768585723893,goiania,GO
74130,-16.686900496976065,-49.274655012636515,goiania,GO
74140,-16.687753402704278,-49.275985959110166,goiania,GO
74150,-16.697835555694006,-49.2684127332918,goiania,GO
74160,-16.696446874943895,-49.26452440440847,goiania,GO
74170,-16.698842999999997,-49.263428250000004,goiania,GO
74175,-16.705811999999945,-49.26238099999996,goiania,GO
74180,-16.69756008604854,-49.25528357715706,goiania,GO
74210,-16.693725048085238,-49.277800778857326,goiania,GO
74215,-16.698923923627095,-49.273843640036596,goiania,GO
74223,-16.70908219313096,-49.26494934876729,goiania,GO
74230,-16.717211148326076,-49.26568051004018,goiania,GO
74250,-16.71022629757462,-49.28468373208179,goiânia,GO
74255,-16.70726229251955,-49.288819512674216,goiania,GO
74265,-16.697081999999945,-49.28839999999997,goiania,GO
74270,-16.70550750266717,-49.28467736060073,goiânia,GO
74275,-16.711616999999947,-49.281415999999965,goiania,GO
74280,-16.716596804687068,-49.27090628231917,goiania,GO
74290,-16.707070165957465,-49.27786749987484,goiania,GO
74303,-16.700296411423878,-49.307639024209124,goiania,GO
74305,-16.68917675738078,-49.29927564239755,goiania,GO
74310,-16.703785899694566,-49.29760373746183,goiania,GO
74313,-16.70716510547565,-49.30107778018259,goiania,GO
74315,-16.72058410555624,-49.231958179219056,goiania,GO
74320,-16.693965373083362,-49.31028847927315,goiania,GO
74323,-16.69955774566663,-49.31646534449651,goiânia,GO
74325,-16.70828053902376,-49.311224096807514,goiania,GO
74330,-16.719234897780265,-49.3111498708291,goiania,GO
74333,-16.687097999999995,-49.33419524999999,goiania,GO
74335,-16.72106938697987,-49.302496254489135,goiania,GO
74339,-16.713452012508288,-49.31626737925915,goiania,GO
74340,-16.725897153360208,-49.32610805586184,goiania,GO
74343,-16.736383997583697,-49.30389959825432,goiânia,GO
74345,-16.747218468846807,-49.28647091552495,goiania,GO
74350,-16.744097999999944,-49.319418499999955,goiania,GO
74351,-16.609938707914278,-49.202808598072494,goiania,GO
74353,-16.739751665044185,-49.32830321176197,goiania,GO
74354,-16.757229091110585,-49.34207805983546,goiania,GO
74355,-16.782554999999945,-49.36347799999996,goiania,GO
74356,-16.794020999999947,-49.372045999999955,goiânia,GO
74357,-16.771847085642715,-49.354599577545905,goiania,GO
74360,-16.733909999999945,-49.31621899999996,goiania,GO
74363,-16.726714139925395,-49.32330829099749,goiania,GO
74365,-16.721444999999946,-49.31675449999996,goiania,GO
74366,-16.713287007960453,-49.322103504548835,goiania,GO
74367,-16.71028601716774,-49.32914497151246,goiania,GO
74369,-16.74745710547792,-49.34807923442464,goiania,GO
74370,-16.73061902377153,-49.33084804430644,goiania,GO
74371,-16.72853687299994,-49.34852349999994,goiânia,GO
74372,-16.747747986411394,-49.367400162285314,goiania,GO
74373,-16.707379999999944,-49.32269714399996,goiania,GO
74375,-16.69412227582297,-49.32780360146305,goiania,GO
74390,-16.63407272617998,-49.25127764645156,goiania,GO
74391,-16.695971734868703,-49.342130084168666,goiania,GO
74392,-16.710394746616284,-49.36620275783649,goiania,GO
74393,-16.723885431734463,-49.37639627631602,goiania,GO
74394,-16.7314631193499,-49.40637739989216,goiânia,GO
74395,-16.72498040226255,-49.36429813302098,goiania,GO
74403,-16.6773641270355,-49.300990236248836,goiania,GO
74405,-16.680250616462015,-49.29409008678227,goiania,GO
74410,-16.68320836440732,-49.296869344349496,goiania,GO
74413,-16.680607132746875,-49.30030269546355,goiania,GO
74415,-16.688915169919905,-49.3130668228929,goiania,GO
74420,-16.67825718019252,-49.31817839472169,goiania,GO
74423,-16.687247650419568,-49.314330284068035,goiânia,GO
74425,-16.672522805554888,-49.3161071932185,goiania,GO
74430,-16.674433071436813,-49.305387053542994,goiania,GO
74433,-16.664020259668984,-49.31297375900579,goiania,GO
74435,-16.665005999999945,-49.30545499999997,goiania,GO
74440,-16.66075994000852,-49.30346830295319,goiania,GO
74445,-16.634198787977176,-49.282112629365436,goiânia,GO
74450,-16.657052805100367,-49.32615654399674,goiania,GO
74453,-16.66432786717633,-49.32982094953578,goiania,GO
74455,-16.664962700206676,-49.331705668048606,goiania,GO
74460,-16.661094166786413,-49.337122843188666,goiania,GO
74461,-16.657827234559292,-49.34971798587832,goiania,GO
74463,-16.646520722788097,-49.32845411952533,goiania,GO
74464,-16.656118968680975,-49.36001959699845,goiania,GO
74465,-16.6051557520862,-49.336242896077586,goiania,GO
74470,-16.628579999999996,-49.362223499999985,goiania,GO
74471,-16.625184672684274,-49.35495149999999,goiania,GO
74473,-16.611790499999998,-49.32141299999999,goiania,GO
74474,-16.604650186716643,-49.30867452213893,goiania,GO
74475,-16.614780786761546,-49.350037510862606,goiania,GO
74476,-16.61032755468738,-49.34744430637364,goiânia,GO
74477,-16.589197378883632,-49.37550517746181,goiania,GO
74480,-16.609142999999946,-49.33924099999996,goiania,GO
74481,-16.59381421018817,-49.329896197560274,goiania,GO
74483,-16.69320762471057,-49.36040488243467,goiania,GO
74484,-16.69976429926107,-49.351491689148105,goiania,GO
74485,-16.683424423157,-49.33055531684055,goiania,GO
74486,-16.67909977326128,-49.33307012622451,goiania,GO
74487,-16.70308631628995,-49.375566909426524,goiania,GO
74490,-16.68360599495755,-49.406968397479055,goiânia,GO
74491,-16.698375,-49.40690175,goiânia,GO
74492,-16.680726,-49.34560275000001,goiania,GO
74493,-16.661903828065103,-49.38486108761814,goiania,GO
74494,-16.689269999999947,-49.403460499999966,goiânia,GO
74495,-16.68604668200171,-49.37241781079164,goiania,GO
74496,-16.65028990953974,-49.38309310927644,goiania,GO
74503,-16.6705149727955,-49.29632088702782,goiania,GO
74505,-16.668546306398486,-49.292759733242434,goiania,GO
74510,-16.671327117946454,-49.290589550209035,goiania,GO
74513,-16.673657225767524,-49.29341069923589,goiania,GO
74515,-16.673324941938787,-49.293825981465865,goiania,GO
74520,-16.669114371975347,-49.28860317912181,goiania,GO
74523,-16.663979074128164,-49.28907904784802,goiânia,GO
74525,-16.66979111772488,-49.29010011347318,goiânia,GO
74530,-16.678820999999946,-49.28962399999996,goiania,GO
74533,-16.681862999999947,-49.287810499999964,goiania,GO
74535,-16.682438999999945,-49.28133049999997,goiania,GO
74543,-16.67178230108099,-49.2782859729752,goiania,GO
74550,-16.675294969792866,-49.287646310075054,goiânia,GO
74553,-16.66006565553896,-49.27953728245483,goiânia,GO
74555,-16.656939999999963,-49.283286154999985,goiania,GO
74560,-16.664298964132882,-49.27132608002051,goiania,GO
74563,-16.649582610194585,-49.26427418270268,goiânia,GO
74565,-16.64265793333524,-49.27629757161544,goiania,GO
74573,-16.640649,-49.28389650000001,goiania,GO
74574,-16.64760205972494,-49.27885762684666,goiânia,GO
74575,-16.652258999999994,-49.286196000000004,goiania,GO
74580,-16.648282856220224,-49.29671222985708,goiania,GO
74583,-16.60741816296351,-49.32568374979562,goiania,GO
74584,-16.634939037163956,-49.2953231997932,goiania,GO
74590,-16.616476057909594,-49.292575619535825,goiania,GO
74591,-16.615568999999947,-49.28592499999996,goiania,GO
74593,-16.61758216707358,-49.29794162853153,goiania,GO
74594,-16.61296980174678,-49.31107582434496,goiânia,GO
74595,-16.628877320060184,-49.28524147692361,goiania,GO
74603,-16.68481456726801,-49.23733433917155,goiania,GO
74605,-16.681431249078255,-49.236866542899136,goiânia,GO
74610,-16.677371999999945,-49.23755449999996,goiania,GO
74611,-16.67470033239956,-49.231902556879675,goiania,GO
74615,-16.678480280046944,-49.23416099033801,goiania,GO
74620,-16.664903870218158,-49.22216030922581,goiania,GO
74630,-16.6538887242542,-49.17553067283991,goiania,GO
74633,-16.66742499999998,-49.23386644999994,goiania,GO
74635,-16.660213156799998,-49.235585479200004,goiania,GO
74640,-16.66554974083585,-49.24558107588112,goiânia,GO
74643,-16.669766999999947,-49.24873249999996,goiania,GO
74645,-16.671296999999946,-49.237248499999964,goiania,GO
74650,-16.654740469753456,-49.24285110942674,goiania,GO
74653,-16.658635868153794,-49.25299821031909,goiania,GO
74655,-16.653708927316895,-49.254105212490714,goiania,GO
74660,-16.643663338362586,-49.26149428749939,goiania,GO
74663,-16.632597450432748,-49.25399565540349,goiania,GO
74665,-16.619705729828354,-49.255585449871504,goiania,GO
74670,-16.642483780791853,-49.24513588785278,goiania,GO
74672,-16.63964164099701,-49.23586112230296,goiania,GO
74673,-16.645199055408604,-49.23538631296918,goiania,GO
74674,-16.6402078174763,-49.22607048672987,goiania,GO
74675,-16.62307313907226,-49.21117946154499,goiania,GO
74680,-16.61080626229764,-49.19049108049141,goiânia,GO
74681,-16.619610892108557,-49.191169014488494,goiania,GO
74682,-16.507687500000003,-49.43732399999999,goiania,GO
74683,-16.613392500000003,-49.2223905,goiania,GO
74684,-16.59835499999997,-49.21086358799994,goiania,GO
74685,-16.72786691373557,-49.3320622538579,goiânia,GO
74686,-16.55617790399998,-49.244785999999976,goiania,GO
74690,-16.716468293008955,-49.244140804570314,goiania,GO
74691,-16.58349656260444,-49.28289986317843,goiania,GO
74692,-16.59111931460333,-49.2600645520975,goiania,GO
74693,-16.543064855999944,-49.282899999999984,goiania,GO
74703,-16.659393900542657,-49.27781564114216,goiania,GO
74705,-16.67202840422978,-49.21762656786226,goiania,GO
74710,-16.676309838042833,-49.21634501958087,goiânia,GO
74711,-16.671809666590615,-49.2270219302332,goiânia,GO
74713,-16.67625072713516,-49.22655656704364,goiania,GO
74715,-16.68911877896791,-49.23116262912306,goiania,GO
74720,-16.689003076514556,-49.21824785671566,goiania,GO
74723,-16.694412186968982,-49.22074933226776,goiânia,GO
74730,-16.686361402954443,-49.207507713958435,goiania,GO
74735,-16.68339128555523,-49.206113999791235,goiania,GO
74740,-16.690906335822014,-49.20379529325519,goiania,GO
74765,-16.665247147903745,-49.191338643827635,goiania,GO
74766,-16.668902999999947,-49.18366699999996,goiania,GO
74767,-16.66791325704835,-49.194271798773954,goiania,GO
74769,-16.653986707680428,-49.18507210578588,goiania,GO
74770,-16.65963969779818,-49.18833637832733,goiania,GO
74775,-16.651429011993972,-49.211995737688824,goiania,GO
74780,-16.650333178713844,-49.19720517454405,goiania,GO
74781,-16.650536867572608,-49.19896938739458,goiania,GO
74783,-16.647080423202723,-49.29001995680617,goiania,GO
74785,-16.650218999999947,-49.179580999999956,goiânia,GO
74786,-16.637429999999938,-49.174427916999946,goiania,GO
74805,-16.693865248710203,-49.23388962225566,goiania,GO
74810,-16.700942999999945,-49.23963799999996,goiânia,GO
74815,-16.708013968510546,-49.24181812467197,goiânia,GO
74817,-16.713202794269563,-49.24377138265976,goiânia,GO
74820,-16.706855999999945,-49.251589999999965,goiania,GO
74823,-16.716885042103225,-49.26273732229107,goiania,GO
74825,-16.713792000000005,-49.2586065,goiania,GO
74830,-16.725314999999945,-49.26394699999996,goiania,GO
74835,-16.640590500000005,-49.271829749999995,goiania,GO
74840,-16.738247449029576,-49.28467792635798,goiânia,GO
74843,-16.733318931186894,-49.28361003440656,goiania,GO
74845,-16.715993389277138,-49.24202563651972,goiânia,GO
74850,-16.727429643071382,-49.23664862704604,goiânia,GO
74853,-16.728608010609605,-49.2497718531615,goiania,GO
74855,-16.724216999999953,-49.22915159799993,goiania,GO
74860,-16.73487910150386,-49.22674069788113,goiania,GO
74863,-16.733557614059304,-49.23033789977026,goiania,GO
74865,-16.716306184487813,-49.222236901560436,goiania,GO
74870,-16.729913999999948,-49.22023399999996,goiania,GO
74883,-16.699041,-49.21488465269735,goiania,GO
74884,-16.71602000018882,-49.18701129890481,goiania,GO
74885,-16.728164999999933,-49.19362057999996,goiania,GO
74886,-16.725834098545064,-49.21222893336587,goiania,GO
74890,-16.74641799999995,-49.19970663599997,goiania,GO
74893,-16.741377005278977,-49.19432047013028,goiania,GO
74905,-16.75035724985357,-49.252854926469,aparecida de goiania,GO
74910,-16.747669264686326,-49.246653491744695,aparecida de goiania,GO
74911,-16.73649575764729,-49.24506982297813,aparecida de goiania,GO
74912,-16.734835915982494,-49.236834775109386,aparecida de goiania,GO
74913,-16.762105330808946,-49.25668790589477,aparecida de goiania,GO
74914,-16.754277274281105,-49.271002399443695,aparecida de goiania,GO
74915,-16.743631999999934,-49.27139551899995,aparecida de goiania,GO
74916,-16.755046395156473,-49.27863255645092,aparecida de goiânia,GO
74917,-16.756874999999997,-49.272180750000004,aparecida de goiania,GO
74919,-16.77343171536045,-49.248713060317755,aparecida de goiania,GO
74920,-16.737617609911936,-49.22202679224655,aparecida de goiania,GO
74921,-16.75951299999997,-49.22178936199998,aparecida de goiania,GO
74922,-16.759649532295228,-49.22596154517842,aparecida de goiania,GO
74923,-16.76477974817278,-49.23429673502355,aparecida de goiania,GO
74924,-16.78527803904488,-49.214844131776466,aparecida de goiania,GO
74926,-16.758726086108535,-49.20920874920844,aparecida de goiania,GO
74927,-16.75214979320955,-49.20445607702802,aparecida de goiania,GO
74930,-16.769486051534322,-49.34375253335821,aparecida de goiânia,GO
74932,-16.75308990735638,-49.33605498296941,aparecida de goiania,GO
74933,-16.758234999999956,-49.31616984599998,aparecida de goiânia,GO
74934,-16.766866999999934,-49.313808807999976,aparecida de goiania,GO
74935,-16.747437305570323,-49.292690027055556,aparecida de goiania,GO
74936,-16.764070999999944,-49.294238665999956,aparecida de goiania,GO
74937,-16.771700528589477,-49.29248676556533,aparecida de goiania,GO
74938,-16.753280334627178,-49.287206077834476,aparecida de goiania,GO
74940,-16.789455000000004,-49.220343,aparecida de goiania,GO
74942,-16.784751916577193,-49.31814119175711,aparecida de goiania,GO
74943,-16.775710977763755,-49.33171525943716,aparecida de goiania,GO
74944,-16.78158981478387,-49.333147949268835,aparecida de goiânia,GO
74945,-16.7963059571624,-49.33424216913179,aparecida de goiania,GO
74946,-16.76885296438281,-49.3460723181286,aparecida de goiânia,GO
74947,-16.800461090166316,-49.35158291126405,aparecida de goiania,GO
74948,-16.810079319806867,-49.345050789485626,aparecida de goiania,GO
74950,-16.778933999999992,-49.27464225,aparecida de goiania,GO
74952,-16.774429956952705,-49.276289842580795,aparecida de goiania,GO
74953,-16.786188480459185,-49.296426597417856,aparecida de goiania,GO
74954,-16.796284866328648,-49.2821498984789,aparecida de goiania,GO
74955,-16.804477193323248,-49.277480788797625,aparecida de goiania,GO
74956,-16.797225973999957,-49.29688999999996,aparecida de goiania,GO
74957,-16.803108913774796,-49.30629892204953,aparecida de goiânia,GO
74958,-16.802017344640053,-49.31700529763439,aparecida de goiania,GO
74959,-16.823124999999948,-49.313556174999974,aparecida de goiania,GO
74960,-16.8002685,-49.33525949999999,aparecida de goiania,GO
74961,-16.81031084130952,-49.32510950198128,aparecida de goiania,GO
74962,-16.816163989722117,-49.34134672668443,aparecida de goiania,GO
74963,-16.82113132671378,-49.366102328844,aparecida de goiania,GO
74965,-16.831265633336226,-49.36424221749629,aparecida de goiânia,GO
74966,-16.823397567832497,-49.296213728371725,aparecida de goiânia,GO
74967,-16.81389834627944,-49.28958780043209,aparecida de goiania,GO
74968,-16.81310605491433,-49.25501328303112,aparecida de goiania,GO
74969,-16.813325989752357,-49.28644179941733,aparecida de goiania,GO
74970,-16.825931999999995,-49.28436707565915,aparecida de goiania,GO
74971,-16.832330095728086,-49.27542866051216,aparecida de goiania,GO
74973,-16.825089088490518,-49.25659028875034,aparecida de goiania,GO
74975,-16.837912698028973,-49.24989205426351,aparecida de goiania,GO
74976,-16.828614353715302,-49.24429802991069,aparecida de goiania,GO
74980,-16.822945054775047,-49.24461497390171,aparecida de goiania,GO
74981,-16.80880904493778,-49.23952511688964,aparecida de goiania,GO
74982,-16.802704999999946,-49.25220116699995,aparecida de goiania,GO
74983,-16.788991499999995,-49.24304774999999,aparecida de goiania,GO
74984,-16.79147307862693,-49.243051528513725,aparecida de goiania,GO
74985,-16.794179522289692,-49.258004614852545,aparecida de goiania,GO
74986,-16.817913648734145,-49.23398647919588,aparecida de goiania,GO
74987,-16.821756,-49.23833175,aparecida de goiania,GO
74988,-16.831248727962723,-49.22466401716799,aparecida de goiania,GO
74989,-16.8433669757645,-49.23727566482552,aparecida de goiania,GO
74990,-16.82600197228738,-49.241777311085045,aparecida de goiania,GO
74993,-16.80872321299995,-49.218789999999956,aparecida de goiania,GO
75020,-16.32982774155854,-48.95158906422126,anapolis,GO
75023,-16.332911145832874,-48.96030665954138,anapolis,GO
75024,-16.32495575729759,-48.95832630676572,anapolis,GO
75025,-16.328349999999944,-48.95726999999994,anapolis,GO
75040,-16.314763281452816,-48.95343832234065,anapolis,GO
75043,-16.319263499999998,-48.961383749999996,anapolis,GO
75044,-16.320551416813128,-48.970790021870684,anapolis,GO
75045,-16.315246226246824,-48.964019212845606,anapolis,GO
75050,-16.2907255363533,-48.97793645642938,anapolis,GO
75053,-16.267769999999928,-48.976758006999944,anapolis,GO
75054,-16.27502206868314,-48.93159144544514,anapolis,GO
75060,-16.304915577544943,-48.953361506155495,anápolis,GO
75063,-16.28776499999998,-48.95690497099997,anapolis,GO
75064,-16.291462261591295,-48.96633583060182,anapolis,GO
75065,-16.286335697054174,-48.96419406262242,anapolis,GO
75066,-16.2758385,-48.977354250000005,anapolis,GO
75070,-16.28799238399995,-48.94861499999996,anapolis,GO
75071,-16.270377518999965,-48.95521499999995,anapolis,GO
75072,-16.277500041908052,-48.93505392606887,anapolis,GO
75073,-16.274340585502117,-48.946859827459384,anápolis,GO
75074,-16.280485105947395,-48.932013010070065,anapolis,GO
75075,-16.29690365262363,-48.93930439067794,anapolis,GO
75076,-16.303634999999993,-48.92667750000001,anapolis,GO
75080,-16.31441826933703,-48.94672360632295,anapolis,GO
75083,-16.30564199999999,-48.948367499999996,anapolis,GO
75084,-16.308008948696383,-48.93864334548175,anapolis,GO
75085,-16.285242280151444,-48.919593256135606,anapolis,GO
75090,-16.302135469371184,-48.88835311283921,anápolis,GO
75091,-16.314632774252082,-48.90274367391966,anápolis,GO
75093,-16.312149164999937,-48.91906249999994,anapolis,GO
75094,-16.320791439297466,-48.931419790285396,anapolis,GO
75095,-16.33536433138355,-48.918633899219046,anapolis,GO
75096,-16.329779922999933,-48.92894199999995,anapolis,GO
75097,-16.322742376495544,-48.92109566785528,anapolis,GO
75100,-16.355171126186658,-48.9411137089537,anapolis,GO
75101,-16.334298097639707,-48.903841254322195,anapolis,GO
75102,-16.373440887999948,-48.82239499999997,anapolis,GO
75103,-16.351103152397283,-48.90590592949232,anapolis,GO
75104,-16.35604606882095,-48.91230098928137,anapolis,GO
75105,-16.366711499999997,-48.94297199999998,anapolis,GO
75106,-16.37706710407333,-48.94866729256318,anapolis,GO
75110,-16.332286499999995,-48.93442650000001,anapolis,GO
75113,-16.324656760754042,-48.938212965683796,anapolis,GO
75114,-16.344226499999934,-48.93589313299998,anápolis,GO
75115,-16.344393053999966,-48.94655799999998,anapolis,GO
